pitcher,player_name,Pitches,Whiff,xWhiff,In_Whiff,IZ.Pitches,IZ.Swing,IZ.xSwing,IZ,OOZ.Pitches,OOZ.Swing,OOZ.xSwing,OOZ,xwOBA,wOBA,In_wOBA,Command,S_ERA
543272,Brad Hand,543,0.09024,0.11107,-0.020304763,290,0.58621,0.67384,-0.06317309,207,0.22705,0.30449,-0.038395697,0.3442,0.2346,-0.013758213,-1.233498935,3.6375
543294,Kyle Hendricks,1677,0.10674,0.11457,-0.013005529,864,0.65046,0.65589,-0.004414637,521,0.36084,0.36419,0.034911359,0.3381,0.3011,-0.006347463,2.551901314,3.8309
543339,Daniel Hudson,510,0.13333,0.09259,0.026386188,276,0.77899,0.68544,0.057473744,145,0.28966,0.29822,0.010600851,0.3354,0.3428,-0.000655518,-2.24615703,3.997
543475,Jordan Lyles,1233,0.07299,0.12319,-0.03450524,608,0.66447,0.64881,0.021241274,412,0.19417,0.28913,-0.033828239,0.3395,0.3765,0.003808757,1.170118594,5.2189
543483,Matt Magill,192,0.10417,0.13276,-0.010154705,91,0.65934,0.59631,0.027805891,54,0.16667,0.32559,-0.043349343,0.3269,0.4412,0.010896436,7.283522221,4.6037
543507,Trevor May,562,0.17972,0.12157,0.042288785,268,0.6903,0.67947,0.010392297,176,0.25,0.27597,0.000422487,0.329,0.2814,0.000280042,0.831350373,3.1799
543548,Tommy Milone,755,0.12185,0.13086,-0.008132113,333,0.69369,0.65238,0.024980628,211,0.22275,0.32804,-0.055381852,0.3197,0.434,0.030185523,5.772759468,5.7517
543557,Mike Montgomery,148,0.09459,0.09316,-0.00086769,54,0.68519,0.65225,0.012417902,67,0.22388,0.20762,0.002933007,0.3195,0.3059,-0.003079035,-1.078964669,4.1528
543606,Jake Odorizzi,283,0.08834,0.11262,-0.017936796,120,0.725,0.72914,-0.004037448,97,0.35052,0.37264,-0.005803912,0.3298,0.3892,0.005135966,0.617778552,4.7851
543699,Tanner Roark,1153,0.10581,0.11596,-0.011740356,527,0.66224,0.66816,-0.019783403,372,0.26882,0.29545,-0.002921344,0.3316,0.4278,0.017450728,1.039294456,5.204
543734,Chris Rusin,59,0.05085,0.09588,-0.015860297,29,0.65517,0.60527,0.003613726,22,0.13636,0.26297,-0.017484096,0.3487,0.5265,0.00651309,-1.428401343,5.034
543766,Bryan Shaw,153,0.06536,0.10374,-0.011710857,64,0.67188,0.61789,0.021904717,51,0.23529,0.28609,-0.001683851,0.3319,0.5539,0.011860987,1.874774814,5.0558
543867,Nik Turley,478,0.10251,0.10681,-0.006297383,225,0.64444,0.69495,-0.03287117,228,0.26316,0.27778,0.019538668,0.3356,0.2846,-0.013388101,-2.06547507,3.5128
543883,Nick Vincent,426,0.10329,0.09301,0.002453377,225,0.76444,0.66732,0.049432205,162,0.24074,0.29115,-0.023800807,0.3456,0.3969,0.004965895,-3.127122268,4.9246
543901,Ryan Weber,805,0.06087,0.10282,-0.037272949,400,0.625,0.63863,-0.018730809,220,0.26364,0.32048,-0.014532802,0.3318,0.3513,-0.004405165,1.917415453,4.5211
544727,Jeurys Familia,570,0.11053,0.09371,0.014407852,268,0.62313,0.64315,-0.020638173,203,0.27094,0.25537,0.038943594,0.3369,0.3134,-0.012639252,-1.776629019,3.1017
544928,Tyler Lyons,58,0.03448,0.09035,-0.015793893,26,0.69231,0.55377,0.023233169,28,0.14286,0.22797,-0.014175478,0.3197,0.48,0.000158401,3.615093062,4.3765
544931,Stephen Strasburg,16,0.0625,0.08889,-0.000932797,4,0.75,0.61591,0.003555359,7,0.28571,0.13941,0.006119208,0.2624,0.6667,0.002011631,6.568982931,3.7672
545064,Jairo Diaz,484,0.10537,0.10667,-0.000459673,215,0.66047,0.59439,0.041197885,160,0.2875,0.27233,0.03955146,0.3334,0.5096,0.025635459,2.538661278,5.5771
545333,Trevor Bauer,1608,0.13308,0.10251,0.018665253,765,0.67843,0.66413,0.013090988,362,0.3011,0.28518,0.036836908,0.3305,0.2348,-0.014861777,-0.100540367,2.9345
547179,Michael Lorenzen,827,0.15357,0.11994,0.022336184,342,0.68713,0.65973,0.014393099,271,0.35793,0.34033,0.038627734,0.3211,0.2873,-0.004710329,4.653505695,3.0372
547888,Masahiro Tanaka,1282,0.13183,0.14338,-0.01369765,589,0.73684,0.64507,0.062187284,380,0.23947,0.3443,-0.047777469,0.3288,0.3514,0.006866696,6.328864857,4.7347
547942,Kwang Hyun Kim,1049,0.06959,0.10425,-0.04070648,497,0.63984,0.63922,-0.002837164,409,0.29829,0.29397,0.022804159,0.3368,0.2951,-0.013806143,0.484963276,4.243
547943,Hyun Jin Ryu,1603,0.10667,0.11873,-0.014069132,719,0.6968,0.68295,0.005408387,580,0.26724,0.31557,-0.027514026,0.3332,0.3307,0.00445364,0.990117112,4.7023
547973,Aroldis Chapman,393,0.20611,0.10419,0.073665304,208,0.71635,0.70777,-0.001690626,163,0.28221,0.28839,0.007593659,0.3448,0.2803,0.005648343,-3.906375932,3.0627
548384,Brooks Raley,533,0.12383,0.09563,0.022995558,245,0.65714,0.64112,0.018355974,249,0.3012,0.26737,0.065046924,0.3433,0.3044,-0.002220096,-2.107674441,3.7031
548389,Ross Stripling,1021,0.0715,0.12133,-0.046551698,542,0.62177,0.64899,-0.014253994,319,0.22257,0.30894,-0.036043106,0.3422,0.3783,0.006885528,1.191700688,5.4709
552640,Andrew Kittredge,115,0.06957,0.11252,-0.019649432,70,0.65714,0.66222,-0.006471099,24,0.33333,0.32023,0.007415224,0.3499,0.3,-0.006538543,-0.965643665,4.2744
554340,Yimi Garcia,416,0.125,0.11328,0.005887198,199,0.66834,0.62687,0.012141653,138,0.30435,0.31689,0.012308657,0.3328,0.2523,-0.01238702,3.09647608,3.1288
554430,Zack Wheeler,1589,0.10447,0.10946,-0.005011302,751,0.72969,0.66716,0.040900626,543,0.35912,0.35012,0.047929438,0.3349,0.299,-0.015734172,1.659947245,3.4349
554431,Tyler Matzek,823,0.15188,0.10179,0.043181114,406,0.69212,0.68468,-0.002062353,391,0.31969,0.27944,0.050362567,0.3451,0.2424,-0.009132715,-3.404921637,2.8566
570240,Felix Pena,568,0.11092,0.10871,0.007221347,276,0.64855,0.67263,-0.012774813,164,0.21951,0.27699,-0.004688945,0.3379,0.3077,-0.006373813,-1.274927061,3.6647
570257,Joely Rodriguez,348,0.1092,0.11107,0.00716864,179,0.48603,0.69002,-0.119630836,110,0.23636,0.33253,-0.025491079,0.3389,0.276,-0.000318907,-0.328825052,3.3506
570488,Phillips Valdez,627,0.10367,0.10549,-0.003208127,279,0.58423,0.69093,-0.085359334,224,0.29911,0.30209,0.018011924,0.3259,0.375,0.00403794,0.158160536,3.9419
570560,Yolmer Sanchez,26,0,0.04817,-0.012110136,10,0.8,0.5931,0.013606035,16,0.375,0.11621,0.04148109,0.3279,0.8125,0.009101414,-6.359633872,5.487
570632,Jose Urena,535,0.11402,0.10121,0.00712077,246,0.72764,0.62961,0.056004175,167,0.29341,0.26792,0.034242498,0.3343,0.3441,-0.010129445,0.237266202,3.6806
570663,Hansel Robles,371,0.12668,0.11633,0.009695968,188,0.71809,0.69225,0.020239818,118,0.24576,0.32794,-0.009010538,0.3398,0.3844,0.00798109,-0.238472947,4.5137
570666,Luis Cessa,605,0.1157,0.14038,-0.02305998,253,0.62451,0.63326,-0.015788796,169,0.28994,0.3301,-0.002465455,0.3139,0.3032,-0.00869028,8.370419345,3.4361
571510,Matthew Boyd,1288,0.125,0.12049,-7.94E-05,592,0.7027,0.66961,0.019112086,537,0.27747,0.29502,-0.004189603,0.3333,0.3703,0.011520161,1.106286498,4.8171
571521,Rex Brothers,76,0.21053,0.1155,0.033298431,23,0.78261,0.66665,0.017869246,44,0.31818,0.24636,0.03662448,0.3146,0.4067,0.006229409,2.115527245,3.621
571578,Patrick Corbin,1396,0.09384,0.1188,-0.026999232,663,0.69683,0.62031,0.051918732,556,0.33813,0.3301,0.0206901,0.3395,0.3909,0.01149703,3.272145023,5.4211
571602,Matt Davidson,83,0,0.07828,-0.030103151,47,0.82979,0.62388,0.067183661,24,0.125,0.14599,0.005060574,0.3457,0.4346,0.001152844,-6.838005408,5.8343
571616,Matt Dermody,9,0.11111,0.0654,0.001330465,5,1,0.70486,0.010810354,3,0,0.04453,-0.000627244,0.3565,0,-0.002045574,-16.17601794,5.375
571656,Buck Farmer,459,0.10022,0.11509,-0.011222589,199,0.69347,0.68061,0.006180805,177,0.35028,0.33844,0.035068675,0.3196,0.3192,-0.000231916,3.470770871,4.1158
571666,Mike Fiers,1184,0.06334,0.10975,-0.038207995,604,0.63079,0.61762,0.029442445,350,0.22857,0.28573,-0.006777729,0.3357,0.3376,-0.006521245,1.838575564,4.6926
571670,Dylan Floro,589,0.10357,0.12238,-0.01153101,243,0.58436,0.65214,-0.032547647,251,0.37052,0.34325,0.059368427,0.3257,0.2848,-0.004306358,4.609329315,3.5624
571676,Seth Frankoff,77,0.05195,0.11776,-0.021508313,34,0.85294,0.63275,0.054893332,17,0.29412,0.3097,0.010158873,0.3287,0.4688,0.001919819,3.619181474,4.759
571704,Ken Giles,69,0.24638,0.14021,0.034958725,28,0.67857,0.62725,0.008073854,23,0.17391,0.29748,-0.013191962,0.3158,0.4583,0.006388625,7.366778656,3.1624
571710,Mychal Givens,523,0.12428,0.11295,0.010221896,261,0.72031,0.71423,0.005275842,154,0.23377,0.33746,-0.043355112,0.3351,0.324,-0.005127944,-0.527489441,3.7444
571735,David Hale,315,0.09841,0.11506,-0.015171385,156,0.64744,0.65936,-0.016367026,107,0.36449,0.37235,0.00903835,0.3343,0.3856,0.006231017,3.246824235,4.4858
571760,Andrew Heaney,1453,0.11906,0.12065,0.000124536,754,0.66446,0.67984,-0.007031964,534,0.26966,0.33765,-0.009219903,0.3411,0.3121,-0.001087168,0.78591917,3.9937
571788,Brock Holt,35,0.05714,0.08344,-0.012781609,16,0.75,0.59487,0.019819076,14,0.57143,0.2678,0.044825178,0.3569,0.6227,0.006428255,-3.123029659,5.123
571858,Branden Kline,143,0.18881,0.12212,0.034106913,78,0.85897,0.74648,0.044925891,42,0.19048,0.2733,-0.021841253,0.3414,0.2091,-0.008068291,-4.002610482,3.5096
571901,Aaron Loup,490,0.07959,0.08271,-0.001712108,272,0.63971,0.67852,-0.032081021,153,0.20261,0.21118,0.009920375,0.3439,0.2799,-0.01070012,-6.65852275,3.9423
571927,Steven Matz,740,0.1,0.11799,-0.016541017,371,0.67116,0.71658,-0.04899166,308,0.21753,0.29218,-0.04543171,0.3378,0.442,0.02998754,-1.942762839,6.1351
571948,Hoby Milner,299,0.06689,0.10546,-0.030244964,157,0.6051,0.66438,-0.039046263,119,0.19328,0.31073,-0.042599468,0.3433,0.4572,0.014487525,-0.984951101,5.5622
571974,John Ryan Murphy,8,0,0.05779,-0.00479686,4,1,0.72709,0.009778876,4,0.25,0.1476,0.001807612,0.3417,0,-0.003287322,-12.5582757,5.1466
572020,James Paxton,356,0.13202,0.09954,0.014641037,174,0.70115,0.68564,0.005857259,133,0.29323,0.27223,0.019278207,0.3363,0.3722,0.009685057,-2.557225463,4.573
572021,James Pazos,158,0.0443,0.08947,-0.021659401,80,0.7625,0.69724,0.02546452,69,0.17391,0.22833,0.003510658,0.3474,0.6389,0.015845289,-6.903115319,6.2324
572070,Garrett Richards,1000,0.116,0.10811,0.013596648,488,0.68648,0.63313,0.042314932,219,0.20548,0.234,0.009970701,0.3314,0.3166,-0.007180775,0.100246058,3.6545
572096,Trevor Rosenthal,603,0.15091,0.10183,0.041966129,295,0.63729,0.67053,-0.02192707,195,0.29744,0.2838,0.044207585,0.3352,0.306,0.003024322,-1.179911352,3.2781
572125,Sam Selman,452,0.11504,0.1136,0.008146515,218,0.58716,0.66842,-0.043830403,215,0.21395,0.29244,-0.011264287,0.3463,0.2907,-0.005902183,-1.442981072,3.5162
572143,Burch Smith,153,0.13072,0.10351,0.019622725,82,0.71951,0.6676,0.032019617,55,0.34545,0.31135,0.031060497,0.3438,0.2,-0.007740649,-1.353294519,3.5227
572193,Ryan Tepera,513,0.19103,0.06947,0.086701739,189,0.71958,0.62665,0.057873298,140,0.22857,0.26966,-0.00313565,0.315,0.3332,0.005821108,0.504166041,2.7585
572362,Robbie Erlin,646,0.0743,0.10938,-0.035415388,318,0.62893,0.64723,-0.019833449,290,0.21379,0.27209,-0.032261684,0.3352,0.4126,0.014694868,0.161656829,5.6976
572383,Brian Moran,110,0.12727,0.08447,0.020068778,44,0.68182,0.70237,-0.013162112,56,0.16071,0.22935,-0.019182747,0.329,0.4481,0.005357626,-4.814229366,4.3211
572703,Luke Bard,127,0.16535,0.13274,0.017439093,61,0.63934,0.6437,0.007317188,12,0,0.34277,-0.035433948,0.3213,0.4111,0.012955832,6.5243858,4.0199
572888,Shane Greene,711,0.07173,0.08691,-0.013774398,330,0.58788,0.643,-0.043290347,199,0.25628,0.33579,-0.034125303,0.3331,0.3127,-0.006680169,0.599371795,3.8402
572955,Pierce Johnson,463,0.17063,0.10747,0.053433431,227,0.5815,0.61074,-0.010551425,138,0.13768,0.21267,-0.009806205,0.3341,0.2807,-0.003724718,-0.00029571,2.6593
572971,Dallas Keuchel,1366,0.09297,0.09879,-0.009292758,573,0.6911,0.65197,0.029364112,425,0.22824,0.28739,-0.021067627,0.3277,0.2906,-0.010955941,0.593402881,3.8917
573009,Joe Mantiply,79,0.10127,0.1033,0.002941567,33,0.54545,0.61003,-0.016769376,39,0.20513,0.28569,-0.006561899,0.328,0.4875,0.000895548,2.749508793,3.8233
573046,Mike Morin,41,0.04878,0.09339,-0.010272361,26,0.53846,0.59187,-0.013243482,11,0.36364,0.36436,0.002723867,0.3495,0.1625,-0.0063367,1.856260651,3.8077
573109,AJ Ramos,115,0.06087,0.08931,-0.010738293,43,0.76744,0.72465,0.019263496,37,0.27027,0.33341,-3.29E-05,0.3438,0.4931,0.0027024,-4.461254073,5.0182
573124,Taylor Rogers,494,0.09919,0.10775,-0.009899255,271,0.63838,0.65437,-0.012980808,199,0.27136,0.34528,-0.029265733,0.352,0.3728,0.007397406,-0.597321827,4.7975
573204,Caleb Thielbar,495,0.12525,0.11083,0.013333862,263,0.6692,0.68849,-0.019963565,179,0.27933,0.27937,0.014055033,0.3485,0.2223,-0.015412093,-3.28940052,3.123
576397,Jedd Gyorko,11,0,0.09402,-0.006629061,6,0.66667,0.39664,0.015952613,3,0,0.04489,0.000588751,0.3653,0.225,-0.002359579,-1.317719888,4.3675
579328,Yusei Kikuchi,929,0.1141,0.08342,0.031816081,477,0.63522,0.64996,-0.00461174,305,0.20328,0.21762,0.026807859,0.3477,0.3122,-0.003669422,-5.701598576,3.6192
580792,Nick Goody,365,0.10685,0.12503,-0.002385901,196,0.68878,0.66591,0.026062896,62,0.19355,0.29113,-0.015049553,0.3256,0.4799,0.024140497,2.689639683,5.4964
592094,Jason Adam,347,0.17579,0.11894,0.034285625,156,0.6859,0.71474,-0.023524417,104,0.19231,0.23473,-0.005122996,0.3253,0.3025,-0.000740539,-1.644143824,3.3239
592135,Cam Bedrosian,297,0.07071,0.11562,-0.026453231,143,0.67832,0.69885,-0.008017692,103,0.19417,0.24961,-0.008657539,0.3402,0.2326,-0.016323263,-2.990482556,4.057
592145,Jesse Biddle,51,0.03922,0.09859,-0.023563689,25,0.64,0.71525,-0.01544002,23,0.08696,0.24124,-0.037306821,0.3573,0.39,0.000602589,-7.983636231,5.3257
592165,Brandon Brennan,167,0.13772,0.10011,0.027895904,64,0.65625,0.6401,0.001142153,71,0.26761,0.21278,0.040777875,0.3012,0.3798,0.002048123,2.927487691,3.3491
592169,Austin Brice,445,0.13708,0.08683,0.036494121,204,0.65686,0.61356,0.016843573,157,0.23567,0.23443,0.00813799,0.3303,0.3908,0.008147609,-0.715619644,3.9061
592222,Alex Claudio,458,0.10262,0.13124,-0.024544596,203,0.59606,0.67831,-0.058017633,148,0.21622,0.32395,-0.039860101,0.3257,0.3081,-0.002923721,3.647767265,3.9756
592229,Dylan Covey,299,0.07358,0.11043,-0.025178699,135,0.6963,0.64702,0.029674498,103,0.39806,0.33485,0.057548012,0.3379,0.3976,0.006125036,1.73687869,5.0418
592233,Stefan Crichton,498,0.08434,0.09858,-0.007075578,231,0.61039,0.63637,-0.014553873,121,0.32231,0.26901,0.050772738,0.3356,0.307,-0.007461705,-0.451559399,3.8019
592254,Jose De Leon,191,0.14136,0.10113,0.021462583,86,0.60465,0.66128,-0.019316545,56,0.26786,0.30987,0.003351604,0.318,0.3841,0.005915177,2.491636235,3.6721
592314,Mike Foltynewicz,70,0.05714,0.12066,-0.024872573,32,0.6875,0.65709,0.01004479,16,0.25,0.26961,0.006355532,0.3375,0.6062,0.008431732,0.295623657,5.2218
592332,Kevin Gausman,1283,0.15199,0.13089,0.027311642,649,0.73344,0.72552,0.020452197,424,0.34906,0.37678,0.029328557,0.3254,0.2837,-0.002336082,3.147994277,3.2197
592346,Chi Chi Gonzalez,551,0.07078,0.09223,-0.012866845,271,0.71218,0.67769,0.028366906,140,0.23571,0.32279,-0.032036888,0.3443,0.3742,-0.002830217,-2.517556226,4.6847
592351,Jon Gray,821,0.09622,0.12262,-0.019917268,405,0.68642,0.65865,0.018018854,206,0.18932,0.36886,-0.088910917,0.3407,0.366,-0.001268173,2.887348346,4.4972
592390,Heath Hembree,421,0.12114,0.11095,0.005224531,192,0.76042,0.65702,0.05196762,119,0.30252,0.31079,0.010894479,0.3288,0.5259,0.030026696,1.967416766,5.8261
592407,Bryan Holaday,13,0,0.06914,-0.006421408,7,1,0.68773,0.018546844,1,0,0.29544,-0.002411598,0.3339,0.6,0.001947353,-4.256293808,4.8582
592426,Luke Jackson,634,0.10568,0.14158,-0.030134753,290,0.67241,0.60978,0.036772575,162,0.2716,0.30123,-0.003734134,0.3335,0.3841,0.002856253,5.753405985,4.7507
592454,Tommy Kahnle,20,0.3,0.11857,0.023196501,14,0.64286,0.71006,-0.010240686,4,0,0.39665,-0.017171781,0.359,0.43,0.003666608,-1.620899774,3.9106
592464,Mike Kickham,360,0.11944,0.13058,-0.016095921,189,0.59259,0.59136,-0.012000623,138,0.42754,0.29761,0.08570166,0.3385,0.4542,0.016819345,4.760863378,4.9227
