pitcher,Pitches,Whiff,xWhiff,In_Whiff,IZ.Pitches,IZ.Swing,IZ.xSwing,IZ,OOZ.Pitches,OOZ.Swing,OOZ.xSwing,OOZ,xwOBA,wOBA,In_wOBA,Command,Season,S_ERA,player_name
592332,1636,0.14976,0.11538,0.029795282,741,0.73414,0.67775,0.0284347,654,0.35866,0.34276,0.02349434,0.3264,0.3429,0.013013635,3.595060959,2019,4.128,Kevin Gausman
592340,499,0.12425,0.10968,0.010157976,242,0.67355,0.64483,0.011895885,165,0.23735,0.26937,-0.021404402,0.3248,0.2419,-0.005617636,1.92952401,2015,3.249,Erik Goeddel
592340,630,0.11746,0.11106,0.00247071,311,0.64309,0.65562,-0.01208474,194,0.29467,0.28569,-0.000142726,0.3262,0.3218,0.00162884,2.87539215,2016,3.835,Erik Goeddel
592340,500,0.154,0.11496,0.027096823,255,0.70196,0.68212,0.006994922,152,0.24898,0.28788,-0.014277088,0.3306,0.3678,0.006591745,1.15369746,2017,3.861,Erik Goeddel
592340,642,0.16199,0.1203,0.028412406,293,0.68259,0.66636,2.74E-04,215,0.32665,0.27256,0.046006692,0.3215,0.2704,-0.00311684,2.721163131,2018,2.923,Erik Goeddel
592341,398,0.12814,0.10912,0.0103808,169,0.73373,0.6424,0.037030603,123,0.35808,0.2732,0.037397922,0.3277,0.3723,0.005986324,0.263196698,2015,4.095,David Goforth
592341,201,0.0995,0.11037,-0.002115691,95,0.69474,0.59956,0.031096525,57,0.27358,0.25833,0.005907826,0.3274,0.4556,0.007110191,2.358505608,2016,4.501,David Goforth
592346,1048,0.0687,0.09837,-0.017208684,489,0.66462,0.63768,0.025104218,339,0.24866,0.27782,-0.027771289,0.3312,0.298,-0.0144906,0.208140452,2015,3.575,Chi Chi Gonzalez
592346,249,0.05221,0.10352,-0.026417248,116,0.65517,0.6174,0.020530147,81,0.26316,0.29654,-0.0163587,0.3329,0.45,0.004853323,1.88635516,2016,4.944,Chi Chi Gonzalez
592346,1145,0.08297,0.0863,-0.004669907,540,0.66852,0.65838,0.003907696,285,0.22479,0.25733,-0.007987166,0.339,0.3487,-0.005530732,-1.735193889,2019,4.302,Chi Chi Gonzalez
592351,680,0.10147,0.10344,-0.001683288,342,0.65205,0.65721,-0.002749672,196,0.26036,0.29274,-0.02678157,0.3414,0.3669,0.0061696,-0.733462918,2015,4.333,Jon Gray
592351,2607,0.12275,0.11252,0.010305062,1349,0.67532,0.66026,0.017557236,627,0.29253,0.29076,0.004955548,0.337,0.3005,-0.005857065,-0.243930815,2016,3.66,Jon Gray
592351,1831,0.08848,0.1109,-0.021829537,958,0.60021,0.65061,-0.056210009,489,0.26231,0.31137,-0.03125813,0.3437,0.3161,5.93E-04,0.241356627,2017,4.42,Jon Gray
592351,2785,0.1246,0.11178,0.008740787,1416,0.6476,0.63088,0.010114807,697,0.25274,0.29057,-0.016601584,0.3394,0.3379,0.009336181,0.9029667,2018,4.356,Jon Gray
592351,2353,0.11772,0.11674,-0.003217584,1198,0.65526,0.63198,0.01111708,569,0.28139,0.32222,-0.022292144,0.3398,0.3333,4.75E-04,2.400876154,2019,4.315,Jon Gray
592390,392,0.08929,0.09377,2.80E-04,217,0.74654,0.65685,0.047093226,109,0.21143,0.25583,-0.023560762,0.3384,0.3452,-4.68E-04,-2.870241015,2015,4.352,Heath Hembree
592390,862,0.09745,0.1006,-0.00414879,482,0.67842,0.64304,0.026624632,219,0.23684,0.27686,-0.029970424,0.3446,0.3286,-7.50E-04,-1.759392205,2016,4.456,Heath Hembree
592390,1097,0.14312,0.11639,0.022863963,533,0.69043,0.65461,0.022302832,285,0.3227,0.27873,0.044374582,0.3315,0.3494,0.010154718,0.791611811,2017,4.205,Heath Hembree
592390,1102,0.14156,0.11544,0.019184486,519,0.71676,0.67497,0.022159474,330,0.28816,0.28427,0.015171852,0.3278,0.3276,0.005498212,0.943996389,2018,3.924,Heath Hembree
592390,718,0.1156,0.10374,0.006131923,335,0.70149,0.66818,0.014108959,222,0.29243,0.26849,0.022823799,0.3295,0.3388,0.004039139,-0.619265586,2019,4.474,Heath Hembree
592398,198,0.09596,0.10389,-0.008018382,92,0.65217,0.68338,-0.017370697,70,0.24528,0.28001,-0.016357396,0.3346,0.3863,0.002379438,-1.714724773,2015,4.204,Taylor Hill
592422,172,0.08721,0.08906,-0.00647293,81,0.71605,0.61738,0.027637294,53,0.21978,0.23409,-0.004011704,0.3318,0.3543,-9.81E-04,-0.885128163,2017,4.495,Jason Hursh
592426,242,0.04132,0.1001,-0.030892859,127,0.6063,0.65057,-0.016546239,79,0.23478,0.26183,-0.006967929,0.3448,0.5032,0.006627642,-2.925637489,2016,5.307,Luke Jackson
592426,785,0.10955,0.11749,-0.009628969,359,0.72702,0.63526,0.058079178,200,0.29812,0.27273,0.024301602,0.3283,0.3374,-0.004359156,3.189243948,2017,4.162,Luke Jackson
592426,707,0.11315,0.12219,-0.008064425,317,0.68139,0.602,0.045226961,207,0.28974,0.30712,-0.00346798,0.3348,0.3258,4.66E-05,4.556437898,2018,4.058,Luke Jackson
592426,1253,0.166,0.13826,0.021521244,545,0.67156,0.62385,0.020252696,407,0.34746,0.32548,0.024436758,0.3287,0.3213,0.01037898,6.344064836,2019,3.937,Luke Jackson
592433,894,0.05817,0.09682,-0.03304326,394,0.67005,0.63134,0.028477485,284,0.204,0.25305,-0.038804778,0.3348,0.382,-0.004441615,-0.453097537,2016,4.809,Tyrell Jenkins
592454,654,0.13456,0.11388,0.016838722,314,0.62739,0.68757,-0.041673546,215,0.22941,0.29192,-0.048044136,0.3337,0.3552,0.001675529,-0.243382987,2015,3.401,Tommy Kahnle
592454,499,0.10822,0.09284,0.011677511,257,0.67704,0.69447,-0.008709134,167,0.23554,0.25535,-0.019545671,0.3396,0.3,-0.00607727,-4.072605255,2016,3.771,Tommy Kahnle
592454,1016,0.16437,0.10615,0.048379161,531,0.72128,0.69079,0.014511293,302,0.32784,0.29805,0.029747712,0.3403,0.2745,0.00245056,-1.239697945,2017,3.308,Tommy Kahnle
592454,485,0.14433,0.11452,0.018194955,232,0.63362,0.69564,-0.04322378,161,0.25692,0.32283,-0.031030547,0.3355,0.3653,0.003984097,0.836186806,2018,3.499,Tommy Kahnle
592454,1026,0.17934,0.12135,0.046144488,492,0.72154,0.71883,-0.006021383,319,0.32022,0.32112,0.010970452,0.3341,0.2903,9.90E-04,0.006018069,2019,3.209,Tommy Kahnle
592468,1304,0.10583,0.1028,-8.24E-04,607,0.68534,0.65525,0.020449645,411,0.28121,0.29184,0.002304825,0.3317,0.3683,0.008342851,1.301877296,2018,4.508,Nick Kingham
592468,1027,0.08569,0.10642,-0.021278974,461,0.67462,0.66373,-6.52E-04,328,0.30565,0.30518,0.008427372,0.3348,0.4194,0.016386705,0.975743556,2019,5.583,Nick Kingham
592473,503,0.0994,0.09217,0.005870647,268,0.64179,0.66156,-0.017314886,109,0.33191,0.23711,0.05728473,0.335,0.3057,-0.002664921,-2.730455017,2018,3.826,Adam Kolarek
592473,793,0.11223,0.07947,0.026207402,365,0.64932,0.62332,0.014927381,169,0.33178,0.24457,0.069253196,0.3343,0.3018,-0.00674778,-0.776135685,2019,3.486,Adam Kolarek
592499,191,0.08377,0.10165,-0.012241906,95,0.69474,0.64151,0.006966735,66,0.32292,0.27015,0.021371392,0.3478,0.4106,0.002119514,-2.437905592,2017,4.742,Artie Lewicki
592499,655,0.0855,0.10721,-0.016673506,346,0.66763,0.64763,0.002170813,195,0.2945,0.29282,0.007668087,0.3448,0.3731,0.004416926,-1.007860344,2018,4.698,Artie Lewicki
592527,380,0.08947,0.10266,-0.006286074,189,0.61376,0.61606,-0.002391169,107,0.24084,0.25893,-0.00445753,0.3352,0.3388,-1.35E-04,-1.448295444,2016,4.314,Michael Mariot
592533,498,0.07831,0.10158,-0.013767749,273,0.60806,0.63218,-0.012467913,127,0.22667,0.28005,-0.038951202,0.3485,0.4121,0.008050674,-2.000028276,2015,4.722,Cody Martin
592533,400,0.07,0.09586,-0.014892424,196,0.63265,0.66043,-0.009363023,109,0.23039,0.24827,-0.011057922,0.3425,0.3555,1.50E-04,-3.726348096,2016,4.668,Cody Martin
592547,209,0.09569,0.09042,0.003256635,107,0.64486,0.67133,-0.011310766,62,0.23529,0.27277,-0.005357525,0.3513,0.2786,-0.0034276,-4.746164921,2017,4.196,Deck McGuire
592547,715,0.08951,0.1102,-0.01349812,348,0.64655,0.64551,-0.003888856,201,0.23161,0.28475,-0.018682251,0.3328,0.4028,0.004403875,1.355050895,2018,4.419,Deck McGuire
592570,128,0.14844,0.1019,0.021399409,59,0.62712,0.65411,-0.006526766,50,0.31884,0.28635,0.022189298,0.3261,0.2891,-0.001069656,2.037198426,2017,3.37,Akeel Morris
592570,252,0.06746,0.09675,-0.020763222,125,0.72,0.67291,0.010852832,78,0.18898,0.253,-0.022246264,0.3354,0.4391,0.002577406,-1.352462224,2018,4.803,Akeel Morris
592593,1046,0.05163,0.09299,-0.037336283,541,0.67098,0.65397,0.005543595,330,0.29703,0.28888,-0.006502305,0.3427,0.3271,-0.006942689,-2.632831005,2015,4.578,Justin Nicolino
592593,1209,0.0488,0.09263,-0.040622987,601,0.64393,0.6441,0.003222908,429,0.27467,0.28881,-0.012439436,0.3442,0.3461,-0.003807861,-2.442199047,2016,5.033,Justin Nicolino
592593,839,0.06436,0.09883,-0.033170011,440,0.64091,0.66336,-0.026502643,276,0.23308,0.29687,-0.047148795,0.3425,0.3915,0.003872963,-2.362571215,2017,5.249,Justin Nicolino
592612,459,0.17429,0.08589,0.062585519,223,0.72646,0.6708,0.024664033,205,0.37712,0.27376,0.050979608,0.3387,0.2975,-0.002045227,-3.730599336,2015,2.65,Josh Osich
592612,575,0.10783,0.07312,0.028058015,278,0.71583,0.63792,0.047845911,209,0.22559,0.21209,0.016089231,0.3375,0.3465,-0.00440498,-4.941442035,2016,3.861,Josh Osich
592612,760,0.09474,0.09642,-0.003709523,384,0.65365,0.65011,-0.006101944,304,0.25532,0.25506,0.008378105,0.339,0.371,0.00418366,-2.490315116,2017,4.627,Josh Osich
592612,227,0.13656,0.10097,0.020891308,112,0.78571,0.69578,0.028565862,88,0.25217,0.27321,-8.07194E-05,0.3387,0.4574,0.004296783,-3.471468698,2018,4.181,Josh Osich
592612,1053,0.12441,0.08089,0.035654336,524,0.67176,0.65708,0.001277064,436,0.29868,0.2501,0.049566164,0.3459,0.3231,-0.0028806,-5.316823559,2019,3.684,Josh Osich
592614,485,0.09485,0.11514,-0.013998141,241,0.6556,0.66698,-0.013610432,171,0.34836,0.34116,0.001426,0.337,0.5229,0.024080752,0.779622526,2016,5.631,Dillon Overton
592614,374,0.09091,0.11343,-0.014829721,184,0.72283,0.6717,0.026677282,136,0.33158,0.32846,0.015467557,0.339,0.4005,0.005476485,-0.433510468,2017,4.982,Dillon Overton
592644,1251,0.08633,0.10841,-0.024937834,624,0.72115,0.6454,0.041868774,345,0.29984,0.29972,0.004125888,0.3348,0.3659,0.008528656,1.352564309,2018,5.175,Adam Plutko
592644,1640,0.08293,0.10998,-0.027696818,786,0.70992,0.66281,0.034203747,485,0.28923,0.29858,0.000580412,0.3336,0.348,0.003819409,0.825981974,2019,5.254,Adam Plutko
592662,2254,0.09006,0.09283,-0.00801191,1131,0.65252,0.66545,-0.019670288,874,0.2805,0.26639,0.002396232,0.3404,0.3232,-6.44E-06,-3.14185929,2015,4.179,Robbie Ray
592662,3128,0.11605,0.10353,0.009068738,1580,0.64557,0.67155,-0.026898311,1234,0.27842,0.29872,-0.019572833,0.3407,0.3403,0.020351887,-1.527614318,2016,5.008,Robbie Ray
592662,2601,0.14225,0.11409,0.020198333,1241,0.6253,0.65673,-0.035395846,1051,0.27353,0.28709,-0.004958501,0.3343,0.2942,-5.06E-04,0.549266713,2017,3.418,Robbie Ray
592662,2283,0.12878,0.11221,0.010937351,1046,0.60421,0.65367,-0.048944491,1064,0.27648,0.2831,-0.001290056,0.3326,0.3185,0.003611823,0.720488152,2018,3.605,Robbie Ray
592662,2889,0.13707,0.1218,0.009573637,1285,0.63969,0.65795,-0.022337899,1320,0.29738,0.31317,-0.000329374,0.3329,0.3311,0.014348393,2.054196558,2019,4.564,Robbie Ray
592665,954,0.08386,0.10602,-0.016067501,492,0.69309,0.6636,0.012351934,258,0.24459,0.29119,-0.033427729,0.3363,0.3085,6.90E-04,-0.540598111,2015,4.388,Addison Reed
592665,1193,0.11735,0.11064,0.004652937,667,0.68666,0.68214,-0.005006984,250,0.29468,0.32861,-0.033663613,0.3436,0.2409,-0.010474471,-0.77990939,2016,3.461,Addison Reed
592665,1188,0.13636,0.12286,0.011494543,671,0.74069,0.67286,0.042303472,224,0.32495,0.33355,0.005196732,0.3413,0.2783,-0.008233002,2.162142724,2017,3.449,Addison Reed
592665,888,0.10811,0.10989,-0.003937555,471,0.71338,0.65075,0.033294474,180,0.2446,0.2967,-0.033660748,0.3395,0.3591,0.004762001,1.154067062,2018,4.464,Addison Reed
592677,253,0.09091,0.1196,-0.009917381,111,0.61261,0.6188,3.12E-04,124,0.33099,0.28903,0.027740535,0.3313,0.3611,6.99E-04,3.351417686,2015,3.806,C. J. Riefenhauser
592705,255,0.09804,0.09349,0.00538979,128,0.5625,0.6374,-0.033310383,94,0.24409,0.25827,-0.009192898,0.3349,0.3443,0.002356251,-1.057203948,2015,3.752,Nick Rumbelow
592705,292,0.09589,0.11582,-0.006768135,160,0.675,0.66127,0.004199123,82,0.29545,0.29285,0.007142779,0.3373,0.3809,0.003135093,1.064516549,2018,4.25,Nick Rumbelow
592712,424,0.09906,0.09898,0.004113669,217,0.67742,0.6396,0.024341433,128,0.19324,0.26688,-0.024006727,0.3328,0.3283,-0.00215753,0.272539277,2019,4.191,Connor Sadzeck
592716,339,0.07965,0.11025,-0.021101997,148,0.81081,0.67709,0.063216775,143,0.31937,0.32354,0.017927564,0.3343,0.3802,0.003328536,0.968011823,2018,4.909,Adrian Sampson
592716,1996,0.09619,0.11486,-0.015670693,970,0.71134,0.65781,0.040137639,587,0.28558,0.3138,-0.002934809,0.3368,0.3973,0.018397649,1.045488769,2019,5.795,Adrian Sampson
592717,1428,0.07003,0.08325,-0.009333636,724,0.60497,0.64827,-0.034591503,455,0.22159,0.2332,-1.49E-02,0.3382,0.3097,-0.012142947,-3.406132112,2015,3.462,Aaron Sanchez
592717,2919,0.08188,0.09666,-0.013875026,1517,0.60514,0.65436,-0.0493615,877,0.24465,0.26816,-0.027519692,0.3368,0.2888,-0.029103806,-1.599757406,2016,2.637,Aaron Sanchez
592717,611,0.05565,0.08828,-0.027140936,291,0.59107,0.62969,-0.029408843,199,0.24062,0.24286,-0.002904955,0.3335,0.387,0.002300776,-1.386895474,2017,4.813,Aaron Sanchez
592717,1784,0.09641,0.10435,-0.006970413,842,0.64727,0.64244,-0.008443121,580,0.22718,0.2788,-0.028022643,0.3275,0.3474,-0.002259575,1.598919562,2018,3.864,Aaron Sanchez
592717,2251,0.08752,0.11181,-0.024199339,1060,0.66415,0.66272,-0.005907566,735,0.24937,0.31338,-0.0409841,0.3328,0.3697,0.001408628,1.711786281,2019,4.788,Aaron Sanchez
592741,1110,0.10991,0.1122,0.003154658,426,0.67371,0.66503,0.00746035,431,0.28509,0.27712,0.000442791,0.3143,0.3246,0.001976759,2.42566003,2015,3.741,Chasen Shreve
592741,569,0.14411,0.12175,0.015933024,236,0.67373,0.64662,0.016960305,198,0.34535,0.30148,0.020642845,0.3212,0.3469,0.00473301,3.456807459,2016,3.759,Chasen Shreve
592741,833,0.14766,0.12108,0.015988392,358,0.68715,0.65491,0.016061623,271,0.28421,0.29236,-0.00537393,0.315,0.3044,-5.30E-05,4.040979778,2017,3.575,Chasen Shreve
592741,1006,0.14016,0.12167,0.015655893,406,0.68473,0.65771,0.004783723,357,0.31833,0.31594,0.010634675,0.3179,0.3633,0.00986082,4.175951877,2018,3.868,Chasen Shreve
592761,340,0.13235,0.10932,0.012860124,148,0.68919,0.65761,0.014082353,144,0.33333,0.30843,0.022222526,0.3338,0.3647,0.004079937,1.061011601,2017,4.052,Caleb Smith
592761,1389,0.11591,0.11123,8.52E-04,671,0.70194,0.67923,0.006106489,564,0.2688,0.31358,-0.027677221,0.338,0.3083,5.65E-04,-0.410799506,2018,4.112,Caleb Smith
592761,2515,0.12445,0.11529,0.001303423,1219,0.71124,0.68174,0.01325276,1096,0.28935,0.30862,-0.008948231,0.3378,0.3263,-5.12E-04,-0.435807375,2019,4.347,Caleb Smith
592767,1134,0.11376,0.09703,0.018553819,583,0.63465,0.654,-0.009086741,418,0.31397,0.27028,0.023055953,0.3439,0.3092,0.00298611,-2.642533179,2015,3.723,Drew Smyly
592767,2872,0.1055,0.10348,0.00494975,1432,0.65852,0.65659,0.002374558,1053,0.28403,0.2722,0.009364219,0.3405,0.3306,0.008239904,-1.400818093,2016,4.534,Drew Smyly
592767,1966,0.10885,0.10809,0.001779301,952,0.63971,0.66523,-0.02645991,742,0.25937,0.29304,-0.013071404,0.3395,0.3844,0.017837163,-1.080416651,2019,5.192,Drew Smyly
592773,422,0.15403,0.10136,0.034269856,197,0.68528,0.67772,6.55E-04,147,0.27556,0.2829,0.002364996,0.3273,0.4038,0.01000431,0.4316026,2017,3.892,Ryne Stanek
592773,1080,0.15556,0.11298,0.035486658,509,0.71906,0.67468,0.0190431,381,0.29597,0.27225,0.026192244,0.3274,0.275,-0.005596541,0.264720323,2018,2.921,Ryne Stanek
592773,1247,0.15557,0.11454,0.032267864,538,0.72305,0.67275,0.023621744,415,0.29478,0.27503,0.022524124,0.3214,0.3075,-0.00465145,1.947609888,2019,3.242,Ryne Stanek
592779,484,0.1095,0.10554,2.61E-04,253,0.65613,0.6677,-0.003495455,148,0.2987,0.29572,0.001215708,0.3336,0.3808,0.005676835,0.667449506,2016,4.293,Brock Stewart
592779,585,0.10427,0.10879,-9.62E-04,297,0.73737,0.68988,0.023272103,184,0.22569,0.28285,-0.028891498,0.3326,0.3107,-0.005048201,-0.438420676,2017,4.077,Brock Stewart
592779,297,0.11111,0.10871,-0.00214991,150,0.72,0.68357,0.003814716,87,0.27891,0.27849,0.002642265,0.3301,0.4221,0.004927607,0.923122524,2018,4.258,Brock Stewart
592779,486,0.09053,0.10378,-0.010208665,230,0.69565,0.6663,0.015416965,146,0.25391,0.29064,-0.009545706,0.3282,0.471,0.012789992,1.268700083,2019,5.217,Brock Stewart
592781,172,0.07558,0.09824,-0.017153765,77,0.77922,0.67151,0.026920097,70,0.29474,0.25136,0.009729848,0.3309,0.4352,0.002297215,-1.703714246,2015,4.63,Matt Stites
592789,2321,0.12279,0.11091,0.008805911,1079,0.65802,0.66587,-0.015455633,799,0.3124,0.30815,-0.007312121,0.3305,0.2856,-5.21E-04,1.559604016,2015,3.4,Noah Syndergaard
592789,2815,0.1421,0.11629,0.024059551,1376,0.6439,0.65593,-0.010020049,831,0.3558,0.32985,0.020208837,0.3359,0.2938,0.005060383,1.812798623,2016,3.587,Noah Syndergaard
592789,459,0.13943,0.12296,0.014102473,235,0.65957,0.66296,-0.001904476,127,0.32589,0.32915,-0.002886809,0.3332,0.269,-0.002853848,2.480944914,2017,3.45,Noah Syndergaard
592789,2412,0.1364,0.11817,0.015477985,1166,0.69039,0.65813,0.022965584,742,0.33146,0.32405,0.023925958,0.333,0.299,-0.003954078,2.132428881,2018,3.352,Noah Syndergaard
592789,2936,0.12534,0.11165,0.010837254,1496,0.69118,0.6697,0.0052879,908,0.30208,0.3359,-0.018291965,0.3383,0.3153,-3.75E-04,1.0639997,2019,3.951,Noah Syndergaard
592791,1512,0.08333,0.096,-0.016636352,699,0.68526,0.65422,0.018640312,637,0.31119,0.28568,0.026216148,0.3401,0.3131,-0.002124723,-1.851313885,2016,4.572,Jameson Taillon
592791,2318,0.08412,0.10359,-0.018338899,1145,0.64891,0.65307,-0.009000064,799,0.28133,0.31085,-0.007672351,0.343,0.3416,0.001339334,-0.722378343,2017,4.648,Jameson Taillon
592791,2960,0.10845,0.11588,-0.010446371,1501,0.66889,0.65438,0.007684994,938,0.30158,0.32065,-0.003627533,0.3417,0.2981,-0.007327212,0.555848381,2018,3.816,Jameson Taillon
592791,555,0.11892,0.12318,-0.004160708,284,0.66549,0.63666,0.01160494,179,0.34317,0.33446,0.016722035,0.3388,0.3264,-0.001170613,2.324410062,2019,4.17,Jameson Taillon
592804,645,0.09147,0.11114,-0.018290057,323,0.66563,0.69746,-0.034064233,253,0.27329,0.29261,-0.018556826,0.3374,0.33,0.001042847,-1.85317794,2015,4.273,Tyler Thornburg
592804,1143,0.11986,0.10262,0.013781815,552,0.64493,0.6634,-0.021886097,387,0.28426,0.30979,-0.024814052,0.3378,0.2426,-0.010219269,0.348154396,2016,3.039,Tyler Thornburg
592804,430,0.0907,0.11118,-0.014723439,203,0.65025,0.69281,-0.029894566,157,0.28194,0.29003,0.004787343,0.3363,0.3819,0.00389007,-1.008700282,2018,4.454,Tyler Thornburg
592804,382,0.08639,0.11474,-0.025920054,178,0.66854,0.68656,-0.012844858,143,0.2598,0.30252,-0.019802496,0.3276,0.4093,0.006944541,0.438275891,2019,5.166,Tyler Thornburg
592811,877,0.0992,0.09352,0.008939868,393,0.59033,0.65266,-0.047081349,303,0.29339,0.26896,0.021864057,0.3341,0.3186,-6.57E-04,-1.551155268,2016,3.663,Andrew Triggs
592811,1083,0.10342,0.10872,-0.00340175,483,0.62733,0.61962,6.13E-04,310,0.27167,0.26555,0.012456547,0.3301,0.3372,-6.43E-04,1.38721783,2017,4.094,Andrew Triggs
592811,721,0.0957,0.09954,-0.005376751,306,0.63725,0.62544,0.005788273,272,0.25783,0.25857,0.009414686,0.3252,0.3213,-8.39E-04,1.077888997,2018,4.013,Andrew Triggs
592815,263,0.11407,0.10672,0.001455288,123,0.60976,0.64459,-0.020388902,81,0.27143,0.28414,-0.008682935,0.327,0.3352,0.00275142,1.761633157,2015,3.729,Sam Tuivailala
592815,210,0.0619,0.10303,-0.022239438,115,0.6087,0.67266,-0.026406613,59,0.15789,0.24357,-0.02406362,0.3403,0.3755,-1.71E-04,-3.236114424,2016,4.708,Sam Tuivailala
592815,598,0.10033,0.10509,-0.004750802,327,0.62997,0.65861,-0.033594428,127,0.26568,0.28707,-0.012140113,0.3422,0.2853,-0.00482321,-0.854534422,2017,3.867,Sam Tuivailala
592815,635,0.10551,0.09856,0.005035915,336,0.6756,0.64437,0.015807722,171,0.27425,0.28329,0.0011963,0.3423,0.3472,0.001372403,-1.149510677,2018,4.119,Sam Tuivailala
592815,390,0.10513,0.1095,-0.006129847,167,0.61677,0.63202,-0.005831959,143,0.29148,0.31347,-0.008441963,0.3292,0.2658,-0.00684235,2.503095704,2019,3.786,Sam Tuivailala
592826,976,0.10553,0.09971,0.008627228,479,0.68685,0.68075,0.001659049,327,0.29376,0.28334,-0.00525435,0.3342,0.3249,0.001533486,-1.780464993,2015,3.869,Vince Velasquez
592826,2155,0.11369,0.10028,0.01370113,1038,0.64933,0.6605,-0.008463714,785,0.29633,0.28916,0.004759286,0.3366,0.3277,0.012686727,-0.670357532,2016,4.461,Vince Velasquez
592826,1234,0.09238,0.10584,-0.010969427,689,0.66183,0.67711,-0.018530743,341,0.26055,0.30758,-0.036513244,0.3469,0.3611,0.005290563,-1.4098662,2017,4.733,Vince Velasquez
592826,2470,0.11457,0.1023,0.009988536,1293,0.66048,0.65328,-0.005491848,753,0.24044,0.28109,-0.024572317,0.34,0.3285,0.004590969,-1.10236802,2018,4.093,Vince Velasquez
592826,2096,0.11307,0.10739,-0.001410036,1006,0.7167,0.6661,0.02870217,746,0.28165,0.28907,-0.008887721,0.3383,0.3585,0.013143697,-0.66547232,2019,5.248,Vince Velasquez
592833,142,0.09859,0.09739,0.002292556,72,0.69444,0.68166,0.00419431,54,0.27143,0.2877,-0.002041822,0.3459,0.3264,-7.48E-04,-3.429210251,2017,4.354,Bobby Wahl
592836,2588,0.09853,0.10451,-0.004299773,1302,0.64132,0.66354,-0.018816472,968,0.30171,0.30897,-0.008205285,0.3359,0.3192,0.00458572,0.372208828,2015,4.042,Taijuan Walker
592836,2275,0.0989,0.10909,-0.00964322,1148,0.65157,0.69327,-0.042451014,770,0.30612,0.29603,0.000560611,0.3341,0.3496,0.011979964,-0.566639218,2016,4.755,Taijuan Walker
592836,2711,0.08705,0.10268,-0.01584926,1333,0.64366,0.6685,-0.034489529,859,0.25762,0.27692,-0.010830415,0.3371,0.321,-0.006122278,-0.249873852,2017,3.998,Taijuan Walker
592836,224,0.06696,0.09359,-0.013750122,128,0.54688,0.67537,-0.050273255,63,0.15625,0.25787,-1.68E-02,0.3419,0.3357,-6.01E-04,-4.041272699,2018,4.327,Taijuan Walker
592858,587,0.11584,0.10874,0.004280285,304,0.72039,0.68946,0.005480555,167,0.24028,0.2965,-0.027280571,0.3411,0.2645,-0.010138151,-1.468572779,2019,3.759,Rowan Wick
592865,940,0.14149,0.10403,0.028208714,433,0.66282,0.64681,0.002338628,259,0.27811,0.26754,0.012686886,0.3271,0.3302,0.001987188,1.658141618,2018,3.378,Taylor Williams
592865,267,0.1161,0.10195,0.001623866,124,0.75,0.64587,0.030827247,79,0.25175,0.28176,-0.012193875,0.3323,0.3958,0.003038215,1.235457195,2019,4.513,Taylor Williams
592866,224,0.09821,0.10971,-0.012016846,115,0.73043,0.64904,0.02810107,70,0.25688,0.29854,-0.016056539,0.3402,0.4738,0.009191953,-0.518364418,2016,5.084,Trevor Williams
